bt_date_bt_time,BMP_TEMP,HDC_TEMP,HDC_HUM,Kettle,Stove,Kitchen_Sphere_Gateway,In_Kitchen
"2019-03-28 15:00:00",17.6600000000000,17.8500000000000,58.7400000000000,0,0,-85.45000000,0
"2019-03-28 15:00:00",17.6600000000000,17.8500000000000,58.7400000000000,0,0,-85.67500000,0
"2019-03-28 15:02:00",17.6700000000000,17.8500000000000,58.6400000000000,0,0,-85.82500000,0
"2019-03-28 15:02:00",17.6700000000000,17.8500000000000,58.6400000000000,0,0,-85.27500000,0
"2019-03-28 15:04:00",17.6700000000000,17.8500000000000,58.5500000000000,0,0,-86.12500000,0
"2019-03-28 15:04:00",17.6700000000000,17.8500000000000,58.5500000000000,0,0,-85.62500000,0
"2019-03-28 15:06:00",17.6650000000000,17.8550000000000,58.4500000000000,0,0,-85.45000000,0
"2019-03-28 15:06:00",17.6650000000000,17.8550000000000,58.4500000000000,0,0,-85.42500000,0
"2019-03-28 15:08:00",17.6650000000000,17.8550000000000,58.4500000000000,0,0,-85.37500000,0
"2019-03-28 15:08:00",17.6650000000000,17.8550000000000,58.4500000000000,0,0,-85.57500000,0
"2019-03-28 15:10:00",17.6600000000000,17.8500000000000,58.3500000000000,0,0,-85.35000000,0
"2019-03-28 15:10:00",17.6600000000000,17.8500000000000,58.3500000000000,0,0,-85.70000000,0
"2019-03-28 15:12:00",17.6500000000000,17.8300000000000,58.3500000000000,0,0,-85.45000000,0
"2019-03-28 15:12:00",17.6500000000000,17.8300000000000,58.3500000000000,0,0,-85.15000000,0
"2019-03-28 15:14:00",17.6400000000000,17.8300000000000,58.2600000000000,0,0,-85.40000000,0
"2019-03-28 15:14:00",17.6400000000000,17.8300000000000,58.2600000000000,0,0,-85.75000000,0
"2019-03-28 15:16:00",17.6350000000000,17.8300000000000,58.2600000000000,0,0,-85.55000000,0
"2019-03-28 15:16:00",17.6350000000000,17.8300000000000,58.2600000000000,0,0,-85.67500000,0
"2019-03-28 15:18:00",17.6400000000000,17.8200000000000,58.2100000000000,0,0,-85.50000000,0
"2019-03-28 15:18:00",17.6400000000000,17.8200000000000,58.2100000000000,0,0,-85.90000000,0
"2019-03-28 15:20:00",17.6300000000000,17.8200000000000,58.1600000000000,0,0,-85.52500000,0
"2019-03-28 15:20:00",17.6300000000000,17.8200000000000,58.1600000000000,0,0,-85.22500000,0
"2019-03-28 15:22:00",17.6200000000000,17.8000000000000,58.1600000000000,0,0,-85.40000000,0
"2019-03-28 15:22:00",17.6200000000000,17.8000000000000,58.1600000000000,0,0,-86.02500000,0
"2019-03-28 15:24:00",17.6100000000000,17.8000000000000,58.1600000000000,0,0,-85.45000000,0
"2019-03-28 15:24:00",17.6100000000000,17.8000000000000,58.1600000000000,0,0,-85.10000000,0
"2019-03-28 15:26:00",17.6100000000000,17.8000000000000,58.1600000000000,0,0,-85.37500000,0
"2019-03-28 15:26:00",17.6100000000000,17.8000000000000,58.1600000000000,0,0,-84.95000000,0
"2019-03-28 15:28:00",17.6200000000000,17.8000000000000,58.1100000000000,0,0,-84.97500000,0
"2019-03-28 15:28:00",17.6200000000000,17.8000000000000,58.1100000000000,0,0,-85.30000000,0
"2019-03-28 15:30:00",17.6100000000000,17.7800000000000,58.0600000000000,0,0,-85.55000000,0
"2019-03-28 15:30:00",17.6100000000000,17.7800000000000,58.0600000000000,0,0,-85.80000000,0
"2019-03-28 15:32:00",17.5950000000000,17.7750000000000,58.0600000000000,0,0,-85.05000000,0
"2019-03-28 15:32:00",17.5950000000000,17.7750000000000,58.0600000000000,0,0,-85.50000000,0
"2019-03-28 15:34:00",17.5900000000000,17.7700000000000,58.0600000000000,0,0,-85.12500000,0
"2019-03-28 15:34:00",17.5900000000000,17.7700000000000,58.0600000000000,0,0,-85.12500000,0
"2019-03-28 15:36:00",17.5950000000000,17.7700000000000,58.0600000000000,0,0,-85.37500000,0
"2019-03-28 15:36:00",17.5950000000000,17.7700000000000,58.0600000000000,0,0,-84.92500000,0
"2019-03-28 15:38:00",17.5800000000000,17.7500000000000,57.9700000000000,0,0,-85.25000000,0
"2019-03-28 15:38:00",17.5800000000000,17.7500000000000,57.9700000000000,0,0,-85.30000000,0
"2019-03-28 15:40:00",17.5800000000000,17.7500000000000,57.9700000000000,0,0,-85.27500000,0
"2019-03-28 15:40:00",17.5800000000000,17.7500000000000,57.9700000000000,0,0,-85.37500000,0
"2019-03-28 15:42:00",17.5700000000000,17.7500000000000,57.8700000000000,0,0,-85.72500000,0
"2019-03-28 15:42:00",17.5700000000000,17.7500000000000,57.8700000000000,0,0,-85.45000000,0
"2019-03-28 15:44:00",17.5650000000000,17.7450000000000,57.8700000000000,0,0,-85.70000000,0
"2019-03-28 15:44:00",17.5650000000000,17.7450000000000,57.8700000000000,0,0,-85.62500000,0
"2019-03-28 15:46:00",17.5600000000000,17.7400000000000,57.7800000000000,0,0,-85.42500000,0
"2019-03-28 15:46:00",17.5600000000000,17.7400000000000,57.7800000000000,0,0,-86.15000000,0
"2019-03-28 15:48:00",17.5500000000000,17.7400000000000,57.7800000000000,0,0,-85.52500000,0
"2019-03-28 15:48:00",17.5500000000000,17.7400000000000,57.7800000000000,0,0,-85.70000000,0
"2019-03-28 15:50:00",17.5550000000000,17.7300000000000,57.7800000000000,0,0,-85.65000000,0
"2019-03-28 15:50:00",17.5550000000000,17.7300000000000,57.7800000000000,0,0,-86.07500000,0
"2019-03-28 15:52:00",17.5566666666667,17.7266666666667,57.6500000000000,0,0,-85.12500000,0
"2019-03-28 15:52:00",17.5566666666667,17.7266666666667,57.6500000000000,0,0,-85.17500000,0
"2019-03-28 15:54:00",17.5550000000000,17.7450000000000,57.6650000000000,0,0,-85.57500000,0
"2019-03-28 15:54:00",17.5550000000000,17.7450000000000,57.6650000000000,0,0,-85.10000000,0
"2019-03-28 15:56:00",17.5500000000000,17.7200000000000,57.5800000000000,0,0,-85.55000000,0
