bt_date_bt_time,BMP_TEMP,HDC_TEMP,HDC_HUM,Date,Time
2019-03-28 15:52:00,17.55666666666667,17.726666666666663,57.65,28-03-2019,15:52:00:000000
2019-03-28 15:52:40,17.56,17.72,57.669999999999995,28-03-2019,15:52:40:000000
2019-03-28 15:53:20,17.55,17.72,57.68,28-03-2019,15:53:20:000000
2019-03-28 15:54:00,17.555,17.744999999999997,57.665,28-03-2019,15:54:00:000000
2019-03-28 15:54:40,17.55,17.72,57.665,28-03-2019,15:54:40:000000
2019-03-28 15:55:20,17.56,17.729999999999997,57.56,28-03-2019,15:55:20:000000
2019-03-28 15:56:00,17.55,17.72,57.58,28-03-2019,15:56:00:000000
2019-03-28 15:56:40,17.545,17.729999999999997,57.56,28-03-2019,15:56:40:000000
2019-03-28 15:57:20,17.54,17.729999999999997,57.56,28-03-2019,15:57:20:000000
2019-03-28 15:58:00,17.55,17.74,57.57,28-03-2019,15:58:00:000000
2019-03-28 15:58:40,17.55,17.74,57.49,28-03-2019,15:58:40:000000
2019-03-28 15:59:20,17.56,17.74,57.535,28-03-2019,15:59:20:000000
2019-03-28 16:00:00,17.56,17.74,57.49,28-03-2019,16:00:00:000000
2019-03-28 16:00:40,17.57,17.75,57.49,28-03-2019,16:00:40:000000
2019-03-28 16:01:20,17.58,17.75,57.535,28-03-2019,16:01:20:000000
2019-03-28 16:02:00,17.585,17.77,57.58,28-03-2019,16:02:00:000000
2019-03-28 16:02:40,17.6,17.78,57.535,28-03-2019,16:02:40:000000
2019-03-28 16:03:20,17.61,17.8,57.49,28-03-2019,16:03:20:000000
2019-03-28 16:04:00,17.62,17.82,57.49,28-03-2019,16:04:00:000000
2019-03-28 16:04:40,17.63,17.825,57.49,28-03-2019,16:04:40:000000
2019-03-28 16:05:20,17.65,17.83,57.49,28-03-2019,16:05:20:000000
2019-03-28 16:06:00,17.66,17.83,57.44,28-03-2019,16:06:00:000000
2019-03-28 16:06:40,17.66,17.855,57.39,28-03-2019,16:06:40:000000
2019-03-28 16:07:20,17.67,17.85,57.39,28-03-2019,16:07:20:000000
2019-03-28 16:08:00,17.68,17.86,57.39,28-03-2019,16:08:00:000000
2019-03-28 16:08:40,17.685000000000002,17.87,57.29,28-03-2019,16:08:40:000000
2019-03-28 16:09:20,17.69,17.87,57.29,28-03-2019,16:09:20:000000
2019-03-28 16:10:00,17.7,17.880000000000003,57.29,28-03-2019,16:10:00:000000
2019-03-28 16:10:40,17.7,17.9,57.29,28-03-2019,16:10:40:000000
2019-03-28 16:11:20,17.71,17.895,57.2,28-03-2019,16:11:20:000000
2019-03-28 16:12:00,17.725,17.91,57.2,28-03-2019,16:12:00:000000
2019-03-28 16:12:40,17.73,17.9,57.2,28-03-2019,16:12:40:000000
2019-03-28 16:13:20,17.73,17.91,57.2,28-03-2019,16:13:20:000000
2019-03-28 16:14:00,17.74,17.9,57.11,28-03-2019,16:14:00:000000
2019-03-28 16:14:40,17.735,17.925,57.11,28-03-2019,16:14:40:000000
2019-03-28 16:15:20,17.74,17.93,57.11,28-03-2019,16:15:20:000000
2019-03-28 16:16:00,17.74,17.92,57.11,28-03-2019,16:16:00:000000
2019-03-28 16:16:40,17.744999999999997,17.939999999999998,57.11,28-03-2019,16:16:40:000000
2019-03-28 16:17:20,17.75,17.92,57.11,28-03-2019,16:17:20:000000
2019-03-28 16:18:00,17.75,17.93,57.01,28-03-2019,16:18:00:000000
2019-03-28 16:18:40,17.75,17.93,57.01,28-03-2019,16:18:40:000000
2019-03-28 16:19:20,17.74,17.93,57.01,28-03-2019,16:19:20:000000
2019-03-28 16:20:00,17.74,17.925,57.01,28-03-2019,16:20:00:000000
2019-03-28 16:20:40,17.74,17.93,57.01,28-03-2019,16:20:40:000000
2019-03-28 16:21:20,17.74,17.92,57.01,28-03-2019,16:21:20:000000
2019-03-28 16:22:00,17.74,17.92,57.01,28-03-2019,16:22:00:000000
2019-03-28 16:22:40,17.74,17.92,57.01,28-03-2019,16:22:40:000000
2019-03-28 16:23:20,17.74,17.92,57.01,28-03-2019,16:23:20:000000
2019-03-28 16:24:00,17.73,17.92,57.01,28-03-2019,16:24:00:000000
2019-03-28 16:24:40,17.735,17.92,57.01,28-03-2019,16:24:40:000000
2019-03-28 16:25:20,17.73,17.92,57.06,28-03-2019,16:25:20:000000
2019-03-28 16:26:00,17.73,17.91,57.01,28-03-2019,16:26:00:000000
2019-03-28 16:26:40,17.72,17.91,57.01,28-03-2019,16:26:40:000000
2019-03-28 16:27:20,17.72,17.9,57.06,28-03-2019,16:27:20:000000
2019-03-28 16:28:00,17.725,17.895,57.11,28-03-2019,16:28:00:000000
2019-03-28 16:28:40,17.71,17.89,57.10999999999999,28-03-2019,16:28:40:000000
2019-03-28 16:29:20,17.71,17.9,57.11,28-03-2019,16:29:20:000000
2019-03-28 16:30:00,17.715,17.9,57.11,28-03-2019,16:30:00:000000
2019-03-28 16:30:40,17.71,17.89,57.2,28-03-2019,16:30:40:000000
2019-03-28 16:31:20,17.705,17.89,57.2,28-03-2019,16:31:20:000000
2019-03-28 16:32:00,17.7,17.89,57.2,28-03-2019,16:32:00:000000
2019-03-28 16:32:40,17.695,17.89,57.2,28-03-2019,16:32:40:000000
2019-03-28 16:33:20,17.695,17.87,57.2,28-03-2019,16:33:20:000000
2019-03-28 16:34:00,17.69,17.89,57.245000000000005,28-03-2019,16:34:00:000000
2019-03-28 16:34:40,17.69,17.87,57.29,28-03-2019,16:34:40:000000
2019-03-28 16:35:20,17.69,17.86,57.29,28-03-2019,16:35:20:000000
2019-03-28 16:36:00,17.685000000000002,17.87,57.29,28-03-2019,16:36:00:000000
2019-03-28 16:36:40,17.685000000000002,17.87,57.29,28-03-2019,16:36:40:000000
2019-03-28 16:37:20,17.68,17.86,57.39,28-03-2019,16:37:20:000000
2019-03-28 16:38:00,17.685000000000002,17.855,57.39,28-03-2019,16:38:00:000000
2019-03-28 16:38:40,17.67,17.85,57.39,28-03-2019,16:38:40:000000
2019-03-28 16:39:20,17.67,17.86,57.49,28-03-2019,16:39:20:000000
2019-03-28 16:40:00,17.67,17.85,57.49,28-03-2019,16:40:00:000000
2019-03-28 16:40:40,17.665,17.86,57.49,28-03-2019,16:40:40:000000
2019-03-28 16:41:20,17.655,17.845,57.49,28-03-2019,16:41:20:000000
2019-03-28 16:42:00,17.66,17.85,57.49,28-03-2019,16:42:00:000000
2019-03-28 16:42:40,17.65,17.83,57.49,28-03-2019,16:42:40:000000
2019-03-28 16:43:20,17.64,17.85,57.535,28-03-2019,16:43:20:000000
2019-03-28 16:44:00,17.65,17.825,57.58,28-03-2019,16:44:00:000000
2019-03-28 16:44:40,17.645,17.825,57.58,28-03-2019,16:44:40:000000
2019-03-28 16:45:20,17.63,17.83,57.68,28-03-2019,16:45:20:000000
2019-03-28 16:46:00,17.645,17.825,57.68,28-03-2019,16:46:00:000000
2019-03-28 16:46:40,17.64,17.83,57.730000000000004,28-03-2019,16:46:40:000000
2019-03-28 16:47:20,17.634999999999998,17.82,57.78,28-03-2019,16:47:20:000000
2019-03-28 16:48:00,17.63,17.82,57.78,28-03-2019,16:48:00:000000
2019-03-28 16:48:40,17.63,17.83,57.78,28-03-2019,16:48:40:000000
2019-03-28 16:49:20,17.64,17.814999999999998,57.87,28-03-2019,16:49:20:000000
2019-03-28 16:50:00,17.63,17.8,57.87,28-03-2019,16:50:00:000000
2019-03-28 16:50:40,17.63,17.8,57.87,28-03-2019,16:50:40:000000
2019-03-28 16:51:20,17.63,17.8,57.87,28-03-2019,16:51:20:000000
2019-03-28 16:52:00,17.62,17.82,57.92,28-03-2019,16:52:00:000000
2019-03-28 16:52:40,17.62,17.810000000000002,57.97,28-03-2019,16:52:40:000000
2019-03-28 16:53:20,17.62,17.8,57.97,28-03-2019,16:53:20:000000
2019-03-28 16:54:00,17.625,17.79,57.97,28-03-2019,16:54:00:000000
2019-03-28 16:54:40,17.615000000000002,17.8,57.97,28-03-2019,16:54:40:000000
2019-03-28 16:55:20,17.62,17.78,57.97,28-03-2019,16:55:20:000000
2019-03-28 16:56:00,17.615000000000002,17.8,57.97,28-03-2019,16:56:00:000000
2019-03-28 16:56:40,17.6,17.78,57.97,28-03-2019,16:56:40:000000
2019-03-28 16:57:20,17.61,17.775,57.97,28-03-2019,16:57:20:000000
2019-03-28 16:58:00,17.59,17.78,57.97,28-03-2019,16:58:00:000000
2019-03-28 16:58:40,17.605,17.77,57.97,28-03-2019,16:58:40:000000
2019-03-28 16:59:20,17.605,17.78,57.97,28-03-2019,16:59:20:000000
2019-03-28 17:00:00,17.61,17.8,57.97,28-03-2019,17:00:00:000000
2019-03-28 17:00:40,17.62,17.8,57.97,28-03-2019,17:00:40:000000
2019-03-28 17:01:20,17.62,17.82,58.06,28-03-2019,17:01:20:000000
2019-03-28 17:02:00,17.63,17.825,57.97,28-03-2019,17:02:00:000000
2019-03-28 17:02:40,17.655,17.83,57.97,28-03-2019,17:02:40:000000
2019-03-28 17:03:20,17.65,17.85,57.97,28-03-2019,17:03:20:000000
2019-03-28 17:04:00,17.665,17.856666666666666,57.97,28-03-2019,17:04:00:000000
2019-03-28 17:04:40,17.68,17.86,57.97,28-03-2019,17:04:40:000000
2019-03-28 17:05:20,17.68,17.865000000000002,57.97,28-03-2019,17:05:20:000000
2019-03-28 17:06:00,17.695,17.880000000000003,57.97,28-03-2019,17:06:00:000000
2019-03-28 17:06:40,17.7,17.87,57.87,28-03-2019,17:06:40:000000
2019-03-28 17:07:20,17.705,17.89,57.87,28-03-2019,17:07:20:000000
2019-03-28 17:08:00,17.71,17.89,57.87,28-03-2019,17:08:00:000000
2019-03-28 17:08:40,17.72,17.895,57.78,28-03-2019,17:08:40:000000
2019-03-28 17:09:20,17.72,17.895,57.730000000000004,28-03-2019,17:09:20:000000
2019-03-28 17:10:00,17.72,17.9,57.58,28-03-2019,17:10:00:000000
2019-03-28 17:10:40,17.72,17.895,57.58,28-03-2019,17:10:40:000000
2019-03-28 17:11:20,17.72,17.92,57.58,28-03-2019,17:11:20:000000
2019-03-28 17:12:00,17.725,17.9,57.58,28-03-2019,17:12:00:000000
2019-03-28 17:12:40,17.725,17.9,57.58,28-03-2019,17:12:40:000000
2019-03-28 17:13:20,17.73,17.9,57.68,28-03-2019,17:13:20:000000
2019-03-28 17:14:00,17.735,17.92,57.78,28-03-2019,17:14:00:000000
2019-03-28 17:14:40,17.74,17.92,57.92,28-03-2019,17:14:40:000000
2019-03-28 17:15:20,17.744999999999997,17.925,57.97,28-03-2019,17:15:20:000000
2019-03-28 17:16:00,17.74,17.93,58.015,28-03-2019,17:16:00:000000
2019-03-28 17:16:40,17.75,17.925,58.06,28-03-2019,17:16:40:000000
2019-03-28 17:17:20,17.755000000000003,17.939999999999998,58.16,28-03-2019,17:17:20:000000
2019-03-28 17:18:00,17.76,17.93,58.305,28-03-2019,17:18:00:000000
2019-03-28 17:18:40,17.755000000000003,17.939999999999998,58.35,28-03-2019,17:18:40:000000
2019-03-28 17:19:20,17.77,17.95,58.400000000000006,28-03-2019,17:19:20:000000
2019-03-28 17:20:00,17.765,17.95,58.45,28-03-2019,17:20:00:000000
2019-03-28 17:20:40,17.77,17.96,58.55,28-03-2019,17:20:40:000000
2019-03-28 17:21:20,17.78,17.95,58.64,28-03-2019,17:21:20:000000
2019-03-28 17:22:00,17.77,17.95,58.74,28-03-2019,17:22:00:000000
2019-03-28 17:22:40,17.78,17.96,58.785,28-03-2019,17:22:40:000000
2019-03-28 17:23:20,17.785,17.955,58.83,28-03-2019,17:23:20:000000
2019-03-28 17:24:00,17.78,17.955,58.879999999999995,28-03-2019,17:24:00:000000
2019-03-28 17:24:40,17.77,17.96,58.93,28-03-2019,17:24:40:000000
2019-03-28 17:25:20,17.79,17.955,58.93,28-03-2019,17:25:20:000000
2019-03-28 17:26:00,17.79,17.96,58.93,28-03-2019,17:26:00:000000
2019-03-28 17:26:40,17.775,17.955,59.02,28-03-2019,17:26:40:000000
2019-03-28 17:27:20,17.775,17.955,59.07,28-03-2019,17:27:20:000000
2019-03-28 17:28:00,17.78,17.96,59.12,28-03-2019,17:28:00:000000
2019-03-28 17:28:40,17.786666666666665,17.953333333333333,59.12,28-03-2019,17:28:40:000000
2019-03-28 17:29:20,17.78,17.96,59.12,28-03-2019,17:29:20:000000
2019-03-28 17:30:00,17.775,17.955,59.12,28-03-2019,17:30:00:000000
2019-03-28 17:30:40,17.78,17.95,59.12,28-03-2019,17:30:40:000000
2019-03-28 17:31:20,17.78,17.96,59.22,28-03-2019,17:31:20:000000
2019-03-28 17:32:00,17.765,17.96,59.22,28-03-2019,17:32:00:000000
2019-03-28 17:32:40,17.78,17.95,59.22,28-03-2019,17:32:40:000000
2019-03-28 17:33:20,17.775,17.939999999999998,59.32,28-03-2019,17:33:20:000000
2019-03-28 17:34:00,17.76,17.95,59.32,28-03-2019,17:34:00:000000
2019-03-28 17:34:40,17.765,17.96,59.41,28-03-2019,17:34:40:000000
2019-03-28 17:35:20,17.775,17.955,59.455,28-03-2019,17:35:20:000000
2019-03-28 17:36:00,17.78,17.95,59.5,28-03-2019,17:36:00:000000
2019-03-28 17:36:40,17.77,17.955,59.5,28-03-2019,17:36:40:000000
2019-03-28 17:37:20,17.77,17.96,59.6,28-03-2019,17:37:20:000000
2019-03-28 17:38:00,17.765,17.95,59.6,28-03-2019,17:38:00:000000
2019-03-28 17:38:40,17.78,17.939999999999998,59.69,28-03-2019,17:38:40:000000
2019-03-28 17:39:20,17.77,17.95,59.69,28-03-2019,17:39:20:000000
2019-03-28 17:40:00,17.765,17.939999999999998,59.79,28-03-2019,17:40:00:000000
2019-03-28 17:40:40,17.76,17.93,59.79,28-03-2019,17:40:40:000000
2019-03-28 17:41:20,17.765,17.939999999999998,59.79,28-03-2019,17:41:20:000000
2019-03-28 17:42:00,17.775,17.939999999999998,59.89,28-03-2019,17:42:00:000000
2019-03-28 17:42:40,17.76,17.93,59.94,28-03-2019,17:42:40:000000
2019-03-28 17:43:20,17.759999999999998,17.939999999999998,59.99,28-03-2019,17:43:20:000000
2019-03-28 17:44:00,17.77,17.95,59.99,28-03-2019,17:44:00:000000
2019-03-28 17:44:40,17.755000000000003,17.95,59.99,28-03-2019,17:44:40:000000
2019-03-28 17:45:20,17.765,17.95,60.035,28-03-2019,17:45:20:000000
2019-03-28 17:46:00,17.76,17.95,60.08,28-03-2019,17:46:00:000000
2019-03-28 17:46:40,17.76,17.95,60.18,28-03-2019,17:46:40:000000
2019-03-28 17:47:20,17.78,17.95,60.32,28-03-2019,17:47:20:000000
2019-03-28 17:48:00,17.78,17.97,60.46,28-03-2019,17:48:00:000000
2019-03-28 17:48:40,17.799999999999997,17.98,60.655,28-03-2019,17:48:40:000000
2019-03-28 17:49:20,17.81,18.01,60.85,28-03-2019,17:49:20:000000
2019-03-28 17:50:00,17.82,18.009999999999998,61.04,28-03-2019,17:50:00:000000
2019-03-28 17:50:40,17.83,18.01,61.13,28-03-2019,17:50:40:000000
2019-03-28 17:51:20,17.835,18.025,61.13,28-03-2019,17:51:20:000000
2019-03-28 17:52:00,17.85,18.02,61.18,28-03-2019,17:52:00:000000
2019-03-28 17:52:40,17.855,18.04,61.23,28-03-2019,17:52:40:000000
2019-03-28 17:53:20,17.855,18.03,61.65,28-03-2019,17:53:20:000000
2019-03-28 17:54:00,17.87,18.05,64.10363636363637,28-03-2019,17:54:00:000000
2019-03-28 17:54:40,17.884999999999998,18.075,68.146,28-03-2019,17:54:40:000000
2019-03-28 17:55:20,17.89,18.1,67.71000000000001,28-03-2019,17:55:20:000000
2019-03-28 17:56:00,17.91,18.105,67.71000000000001,28-03-2019,17:56:00:000000
2019-03-28 17:56:40,17.915,18.1,67.57,28-03-2019,17:56:40:000000
2019-03-28 17:57:20,17.92,18.11,67.475,28-03-2019,17:57:20:000000
2019-03-28 17:58:00,17.91,18.1,66.76333333333334,28-03-2019,17:58:00:000000
2019-03-28 17:58:40,17.91,18.08,65.985,28-03-2019,17:58:40:000000
2019-03-28 17:59:20,17.89,18.075,65.41,28-03-2019,17:59:20:000000
2019-03-28 18:00:00,17.875,18.045,65.025,28-03-2019,18:00:00:000000
2019-03-28 18:00:40,17.86,18.04,64.445,28-03-2019,18:00:40:000000
2019-03-28 18:01:20,17.855,18.01,63.870000000000005,28-03-2019,18:01:20:000000
2019-03-28 18:02:00,17.83,18.02,63.345,28-03-2019,18:02:00:000000
2019-03-28 18:02:40,17.835,18.02,63.06,28-03-2019,18:02:40:000000
2019-03-28 18:03:20,17.83,18.02,62.96,28-03-2019,18:03:20:000000
2019-03-28 18:04:00,17.86,18.02,62.96,28-03-2019,18:04:00:000000
2019-03-28 18:04:40,17.855,18.02,62.86,28-03-2019,18:04:40:000000
2019-03-28 18:05:20,17.86,18.05,62.830000000000005,28-03-2019,18:05:20:000000
2019-03-28 18:06:00,17.87,18.05,62.67,28-03-2019,18:06:00:000000
2019-03-28 18:06:40,17.88,18.05,62.620000000000005,28-03-2019,18:06:40:000000
2019-03-28 18:07:20,17.884999999999998,18.07,62.57,28-03-2019,18:07:20:000000
2019-03-28 18:08:00,17.9,18.085,62.57,28-03-2019,18:08:00:000000
2019-03-28 18:08:40,17.91,18.08,63.24666666666667,28-03-2019,18:08:40:000000
2019-03-28 18:09:20,17.925,18.11,64.51750000000001,28-03-2019,18:09:20:000000
2019-03-28 18:10:00,17.93,18.12,65.79249999999999,28-03-2019,18:10:00:000000
2019-03-28 18:10:40,17.95,18.130000000000003,66.96,28-03-2019,18:10:40:000000
2019-03-28 18:11:20,17.96,18.16,67.28,28-03-2019,18:11:20:000000
2019-03-28 18:12:00,17.96,18.16,67.38,28-03-2019,18:12:00:000000
2019-03-28 18:12:40,17.945,18.115000000000002,66.6525,28-03-2019,18:12:40:000000
2019-03-28 18:13:20,17.92,18.1,65.78999999999999,28-03-2019,18:13:20:000000
2019-03-28 18:14:00,17.91,18.09,65.215,28-03-2019,18:14:00:000000
2019-03-28 18:14:40,17.884999999999998,18.075,64.64,28-03-2019,18:14:40:000000
2019-03-28 18:15:20,17.89,18.07,64.065,28-03-2019,18:15:20:000000
2019-03-28 18:16:00,17.88,18.060000000000002,63.535,28-03-2019,18:16:00:000000
2019-03-28 18:16:40,17.88,18.05,63.34,28-03-2019,18:16:40:000000
2019-03-28 18:17:20,17.88,18.060000000000002,63.155,28-03-2019,18:17:20:000000
2019-03-28 18:18:00,17.89,18.075,62.91,28-03-2019,18:18:00:000000
2019-03-28 18:18:40,17.89,18.08,62.77,28-03-2019,18:18:40:000000
2019-03-28 18:19:20,17.895,18.09,62.72,28-03-2019,18:19:20:000000
2019-03-28 18:20:00,17.9,18.1,62.67,28-03-2019,18:20:00:000000
2019-03-28 18:20:40,17.91,18.1,62.67,28-03-2019,18:20:40:000000
2019-03-28 18:21:20,17.91,18.1,62.67,28-03-2019,18:21:20:000000
2019-03-28 18:22:00,17.91,18.1,63.15,28-03-2019,18:22:00:000000
2019-03-28 18:22:40,17.92,18.11,64.65666666666665,28-03-2019,18:22:40:000000
2019-03-28 18:23:20,17.93,18.1,66.27,28-03-2019,18:23:20:000000
2019-03-28 18:24:00,17.93,18.1,67.13499999999999,28-03-2019,18:24:00:000000
2019-03-28 18:24:40,17.93,18.11,67.905,28-03-2019,18:24:40:000000
2019-03-28 18:25:20,17.93,18.12,67.85333333333332,28-03-2019,18:25:20:000000
2019-03-28 18:26:00,17.925,18.11,67.47,28-03-2019,18:26:00:000000
2019-03-28 18:26:40,17.92,18.1,67.57,28-03-2019,18:26:40:000000
2019-03-28 18:27:20,17.895,18.07,66.55833333333334,28-03-2019,18:27:20:000000
2019-03-28 18:28:00,17.87,18.04,65.55,28-03-2019,18:28:00:000000
2019-03-28 18:28:40,17.846666666666668,18.025,65.27,28-03-2019,18:28:40:000000
2019-03-28 18:29:20,17.82,18.0,64.83,28-03-2019,18:29:20:000000
2019-03-28 18:30:00,17.81,18.0,64.305,28-03-2019,18:30:00:000000
2019-03-28 18:30:40,17.799999999999997,17.97,64.01,28-03-2019,18:30:40:000000
2019-03-28 18:31:20,17.8,17.98,63.730000000000004,28-03-2019,18:31:20:000000
2019-03-28 18:32:00,17.785,17.98,63.53,28-03-2019,18:32:00:000000
2019-03-28 18:32:40,17.79,17.96,63.39,28-03-2019,18:32:40:000000
2019-03-28 18:33:20,17.79,17.96,63.25,28-03-2019,18:33:20:000000
2019-03-28 18:34:00,17.775,17.955,63.25,28-03-2019,18:34:00:000000
2019-03-28 18:34:40,17.78,17.96,63.15,28-03-2019,18:34:40:000000
2019-03-28 18:35:20,17.78,17.95,63.15,28-03-2019,18:35:20:000000
2019-03-28 18:36:00,17.775,17.96,63.06,28-03-2019,18:36:00:000000
2019-03-28 18:36:40,17.78,17.96,63.06,28-03-2019,18:36:40:000000
2019-03-28 18:37:20,17.775,17.97,63.06,28-03-2019,18:37:20:000000
2019-03-28 18:38:00,17.79,17.95,62.96,28-03-2019,18:38:00:000000
2019-03-28 18:38:40,17.8,17.98,62.96,28-03-2019,18:38:40:000000
2019-03-28 18:39:20,17.82,18.015,62.96,28-03-2019,18:39:20:000000
